X,Y,Z,Name,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,NAME2
421382.660216029,4564692.50350087,0,2007,"49","057","200700",1400000US49057200700,"49057200700",Census Tract 2007,UT,Weber County,Utah,CT,"2829947","0",2007
420081.916638936,4564595.54066638,0,2008,"49","057","200800",1400000US49057200800,"49057200800",Census Tract 2008,UT,Weber County,Utah,CT,"1807488","0",2008
419213.236591375,4564619.61766193,0,2009,"49","057","200900",1400000US49057200900,"49057200900",Census Tract 2009,UT,Weber County,Utah,CT,"1592207","0",2009
418085.208036226,4563580.89870917,0,2011,"49","057","201100",1400000US49057201100,"49057201100",Census Tract 2011,UT,Weber County,Utah,CT,"3872842","0",2011
418196.761019789,4562741.5953362,0,2012,"49","057","201200",1400000US49057201200,"49057201200",Census Tract 2012,UT,Weber County,Utah,CT,"1190093","0",2012
419691.33239438,4563210.86605133,0,2013.01,"49","057","201301",1400000US49057201301,"49057201301",Census Tract 2013.01,UT,Weber County,Utah,CT,"759130","0",2013.01
420020.966551412,4562505.48283105,0,2013.02,"49","057","201302",1400000US49057201302,"49057201302",Census Tract 2013.02,UT,Weber County,Utah,CT,"1077621","0",2013.02
421191.094206717,4563168.17274081,0,2014,"49","057","201400",1400000US49057201400,"49057201400",Census Tract 2014,UT,Weber County,Utah,CT,"1773862","0",2014
421252.667362567,4561008.51393039,0,2015,"49","057","201500",1400000US49057201500,"49057201500",Census Tract 2015,UT,Weber County,Utah,CT,"5441323","8202",2015
419979.54250926,4561034.9735527,0,2016,"49","057","201600",1400000US49057201600,"49057201600",Census Tract 2016,UT,Weber County,Utah,CT,"1589351","0",2016
419308.36734578,4561948.58568259,0,2017,"49","057","201700",1400000US49057201700,"49057201700",Census Tract 2017,UT,Weber County,Utah,CT,"1244106","0",2017
418120.599920247,4561764.65607097,0,2018,"49","057","201800",1400000US49057201800,"49057201800",Census Tract 2018,UT,Weber County,Utah,CT,"1635177","0",2018
415488.234096754,4562224.65592165,0,2019,"49","057","201900",1400000US49057201900,"49057201900",Census Tract 2019,UT,Weber County,Utah,CT,"10537210","0",2019
421162.477433421,4558363.51260688,0,2020,"49","057","202000",1400000US49057202000,"49057202000",Census Tract 2020,UT,Weber County,Utah,CT,"5060880","24184",2020
426472.241480458,4572746.26216212,0,2101.01,"49","057","210101",1400000US49057210101,"49057210101",Census Tract 2101.01,UT,Weber County,Utah,CT,"258178301","10168584",2101.01
446931.795597173,4572738.79764829,0,2101.02,"49","057","210102",1400000US49057210102,"49057210102",Census Tract 2101.02,UT,Weber County,Utah,CT,"646650264","615911",2101.02
420191.623966123,4574603.60927619,0,2102.01,"49","057","210201",1400000US49057210201,"49057210201",Census Tract 2102.01,UT,Weber County,Utah,CT,"2888252","2346",2102.01
421189.625809673,4573724.51365494,0,2102.03,"49","057","210203",1400000US49057210203,"49057210203",Census Tract 2102.03,UT,Weber County,Utah,CT,"2247003","0",2102.03
420164.682819119,4572340.12485094,0,2102.04,"49","057","210204",1400000US49057210204,"49057210204",Census Tract 2102.04,UT,Weber County,Utah,CT,"4551458","0",2102.04
416952.46799894,4576902.34830175,0,2103.03,"49","057","210303",1400000US49057210303,"49057210303",Census Tract 2103.03,UT,Weber County,Utah,CT,"19222308","3012",2103.03
415426.699969929,4574779.65882071,0,2103.04,"49","057","210304",1400000US49057210304,"49057210304",Census Tract 2103.04,UT,Weber County,Utah,CT,"9620262","0",2103.04
417755.400660273,4572082.0249381,0,2103.05,"49","057","210305",1400000US49057210305,"49057210305",Census Tract 2103.05,UT,Weber County,Utah,CT,"3597870","0",2103.05
417815.252580361,4570411.99420842,0,2103.06,"49","057","210306",1400000US49057210306,"49057210306",Census Tract 2103.06,UT,Weber County,Utah,CT,"6367645","0",2103.06
410780.016019685,4568255.38404586,0,2104.04,"49","057","210404",1400000US49057210404,"49057210404",Census Tract 2104.04,UT,Weber County,Utah,CT,"26362038","685790",2104.04
414780.117658079,4568932.0659681,0,2104.05,"49","057","210405",1400000US49057210405,"49057210405",Census Tract 2104.05,UT,Weber County,Utah,CT,"12548676","0",2104.05
413332.282924611,4573908.49834672,0,2104.06,"49","057","210406",1400000US49057210406,"49057210406",Census Tract 2104.06,UT,Weber County,Utah,CT,"8288599","0",2104.06
410934.417344685,4572835.55001611,0,2104.07,"49","057","210407",1400000US49057210407,"49057210407",Census Tract 2104.07,UT,Weber County,Utah,CT,"20796559","160420",2104.07
395754.417809395,4562441.65045126,0,2104.08,"49","057","210408",1400000US49057210408,"49057210408",Census Tract 2104.08,UT,Weber County,Utah,CT,"236851743","201925135",2104.08
411113.07190557,4557995.49337265,0,2105.08,"49","057","210508",1400000US49057210508,"49057210508",Census Tract 2105.08,UT,Weber County,Utah,CT,"1306374","0",2105.08
409902.268416521,4558060.63955326,0,2105.09,"49","057","210509",1400000US49057210509,"49057210509",Census Tract 2105.09,UT,Weber County,Utah,CT,"2298499","0",2105.09
409878.344418051,4556661.31692295,0,2105.1,"49","057","210510",1400000US49057210510,"49057210510",Census Tract 2105.10,UT,Weber County,Utah,CT,"1901074","2826",2105.1
416752.41241913,4560560.10714944,0,2105.11,"49","057","210511",1400000US49057210511,"49057210511",Census Tract 2105.11,UT,Weber County,Utah,CT,"3915528","0",2105.11
415557.768305377,4558344.36868743,0,2105.12,"49","057","210512",1400000US49057210512,"49057210512",Census Tract 2105.12,UT,Weber County,Utah,CT,"9421498","0",2105.12
412679.748723176,4560607.95321137,0,2105.13,"49","057","210513",1400000US49057210513,"49057210513",Census Tract 2105.13,UT,Weber County,Utah,CT,"3082084","0",2105.13
410438.081316333,4560055.85512989,0,2105.14,"49","057","210514",1400000US49057210514,"49057210514",Census Tract 2105.14,UT,Weber County,Utah,CT,"4901089","0",2105.14
408292.092808086,4558393.08032177,0,2105.15,"49","057","210515",1400000US49057210515,"49057210515",Census Tract 2105.15,UT,Weber County,Utah,CT,"6857373","86",2105.15
404793.66038305,4559802.47559371,0,2105.16,"49","057","210516",1400000US49057210516,"49057210516",Census Tract 2105.16,UT,Weber County,Utah,CT,"31615930","1969851",2105.16
409965.254670459,4562109.10615161,0,2105.17,"49","057","210517",1400000US49057210517,"49057210517",Census Tract 2105.17,UT,Weber County,Utah,CT,"14363515","0",2105.17
410528.00604707,4563927.15836075,0,2105.18,"49","057","210518",1400000US49057210518,"49057210518",Census Tract 2105.18,UT,Weber County,Utah,CT,"30540033","814310",2105.18
413512.422271328,4560106.75746839,0,2106,"49","057","210600",1400000US49057210600,"49057210600",Census Tract 2106,UT,Weber County,Utah,CT,"4123519","0",2106
413433.205363704,4557842.94721537,0,2107.01,"49","057","210701",1400000US49057210701,"49057210701",Census Tract 2107.01,UT,Weber County,Utah,CT,"3001317","0",2107.01
411984.607997056,4558054.23704835,0,2107.03,"49","057","210703",1400000US49057210703,"49057210703",Census Tract 2107.03,UT,Weber County,Utah,CT,"1544982","0",2107.03
412502.516175641,4556629.40581255,0,2107.04,"49","057","210704",1400000US49057210704,"49057210704",Census Tract 2107.04,UT,Weber County,Utah,CT,"3638745","0",2107.04
418793.111422851,4560525.37599664,0,2108,"49","057","210800",1400000US49057210800,"49057210800",Census Tract 2108,UT,Weber County,Utah,CT,"1585960","0",2108
419277.341478133,4558377.43379792,0,2109,"49","057","210900",1400000US49057210900,"49057210900",Census Tract 2109,UT,Weber County,Utah,CT,"4514100","0",2109
418074.228932235,4559601.75039446,0,2110,"49","057","211000",1400000US49057211000,"49057211000",Census Tract 2110,UT,Weber County,Utah,CT,"1424120","0",2110
417938.132666291,4557371.37603196,0,2111,"49","057","211100",1400000US49057211100,"49057211100",Census Tract 2111,UT,Weber County,Utah,CT,"4319446","8692",2111
424911.860105209,4557227.11599906,0,2112.01,"49","057","211201",1400000US49057211201,"49057211201",Census Tract 2112.01,UT,Weber County,Utah,CT,"23275491","2014",2112.01
419933.047736657,4556262.22475251,0,2112.02,"49","057","211202",1400000US49057211202,"49057211202",Census Tract 2112.02,UT,Weber County,Utah,CT,"8012197","52115",2112.02
